,da0_area_max,da0_area_min,da0_slope_max,da0_slope_min,da0_peak_max,da0_peak_min,da1_area_max,da1_area_min,da1_slope_max,da1_slope_min,da1_peak_max,da1_peak_min,da2_area_max,da2_area_min,da2_slope_max,da2_slope_min,da2_peak_max,da2_peak_min,da3_area_max,da3_area_min,da3_slope_max,da3_slope_min,da3_peak_max,da3_peak_min,da4_area_max,da4_area_min,da4_slope_max,da4_slope_min,da4_peak_max,da4_peak_min,da5_area_max,da5_area_min,da5_slope_max,da5_slope_min,da5_peak_max,da5_peak_min,da6_area_max,da6_area_min,da6_slope_max,da6_slope_min,da6_peak_max,da6_peak_min,da7_area_max,da7_area_min,da7_slope_max,da7_slope_min,da7_peak_max,da7_peak_min,da8_area_max,da8_area_min,da8_slope_max,da8_slope_min,da8_peak_max,da8_peak_min,da9_area_max,da9_area_min,da9_slope_max,da9_slope_min,da9_peak_max,da9_peak_min,da10_area_max,da10_area_min,da10_slope_max,da10_slope_min,da10_peak_max,da10_peak_min,da11_area_max,da11_area_min,da11_slope_max,da11_slope_min,da11_peak_max,da11_peak_min,target
477,0.190175858,-0.35784616,0.076124932,-0.006632705,0.401816458,0,0.170556986,-0.50944949,0.015080091,-0.000633746,0.022626915,-0.122450537,0.442020027,-0.417566831,0.011295413,-0.001283474,0.058239316,-0.08574298,0.622464474,-0.126628084,0.098057188,-0.044066103,0,-0.691501612,0.562594853,-0.46450239,0.010337891,-0.05542991,0.172253894,-0.047974317,0.435058074,-0.611310041,0.015387928,-0.000598569,0.053125607,-0.130057709,0.958209175,-0.072332551,0.014188854,-0.00762675,0.13215815,-0.009125008,1.146911795,-1.011222343,0.019444956,-0.010897225,0.167940013,-0.160386572,0.791732859,-0.168907536,0.017454923,-0.008629583,0.135844236,-0.06086939,0.758520458,-0.086436632,0.016399141,-0.003918894,0.08321052,-0.070611289,0.417688456,-0.585259104,0.01236107,-0.004883462,0.044342326,-0.124200199,0.379468423,-0.828162045,0.098557009,-0.024468379,0.414223733,-0.05604899,0
478,1.173396855,-0.161147404,0.108448348,-0.125338845,0.340348095,-0.050965926,1.103711218,-0.065269147,0.143824064,-0.206533145,0.380365,-0.264035567,2.27734992,-0.13170264,0.132592118,-0.136423686,0.543873368,-0.378680604,0.699720297,-0.465314221,0.019444617,-0.011396641,0.101934816,-0.068661555,0.627685863,-0.409748096,0.059331986,-0.11248225,0.338192123,0,2.976553928,-0.17353116,0.14466991,-0.193726133,0.567282235,-0.31201792,0.618651128,-0.286235437,0.027568458,-0.081404416,0,-0.435217063,0.151152747,-0.109722823,0.011473403,-0.013799986,0.051728023,-0.017153957,0.087163784,-0.169633661,0.009649839,-0.008317082,0.051933133,-0.00801787,0.234753431,-0.143162375,0.010593408,-0.01112466,0.039971876,-0.032585178,0.657180707,-0.319863232,0.115966654,-0.152939273,0.347568893,-0.088470274,0.392016473,-0.48249413,0.082073207,-0.136029764,0.156318193,-0.199220043,0
479,1.871815022,-0.793784798,0.034396818,-0.036435841,0.026875852,-0.45391029,1.336550716,-0.466292099,0.060668578,-0.018581186,0.251663453,-0.102709312,1.526894907,-0.871846682,0.031130458,-0.017743604,0.125160183,-0.238418722,0.719902548,-1.170677288,0.06249786,-0.017476779,0.349334384,0,0.891305891,-1.412034192,0.020630805,-0.016283394,0.064963124,-0.240560378,1.525308914,-0.607306158,0.052378655,-0.018801628,0.185611376,-0.163371663,0.914511177,-0.956865545,0.01468909,-0.013552615,0.04263098,-0.21650634,1.364199931,-0.682099965,0.019082609,-0.015663569,0,-0.366588921,2.00921208,0,0.019433495,-0.018152395,0,-0.385194773,1.756944224,-0.70253289,0.023656029,-0.019897696,0,-0.418337396,1.784492591,-0.788654937,0.082847427,-0.062335261,0.350241819,-0.03839861,2.194236894,-0.484510349,0.054906874,-0.04511638,0.294863295,-0.224558836,0
480,0.528490305,-0.996903548,0.033190715,-0.042602974,0.12281524,-0.148487689,1.460025954,-0.243588585,0.077486542,-0.009698991,0.181913646,-0.267437949,0.211740979,-0.595749384,0.086414143,-0.037771323,0.083498031,-0.233419348,1.708626654,-0.063925962,0.026112045,-0.061713859,0.162041854,-0.263171493,0.628351354,-0.446319968,0.061925038,-0.027515907,0.143051793,-0.092564727,0.470053101,-0.240621498,0.079820047,-0.017668043,0.11000051,-0.187008331,0.109455179,-0.892968575,0,-0.005543621,0.164502619,0,1.348745231,-1.636712505,0.006318647,-0.046205314,0.245184545,-0.255691112,0.992292072,-0.601274353,0.005842186,-0.031867918,0.24360865,-0.057653167,0.618752031,-0.046817311,0.010231888,-0.006983955,0.084993338,-0.019916024,0.447966454,-0.477728413,0.005894533,-0.090436639,0.137141427,-0.306042169,0.321387046,-3.751110046,0.023589888,-0.015139015,0.193752343,-0.347591137,0
481,3.111323035,-0.251163408,0.016690369,-0.043233424,0.178875129,-0.372786093,2.449876596,-2.502523034,0.16553495,-0.052750021,0.428970707,-0.291846971,1.036311567,-0.710587905,0.055188009,-0.037398525,0.334099612,0,1.267581125,-0.492644471,0.05415372,-0.049930668,0.151160061,-0.191723343,0.961479383,-1.600239245,0.159942751,-0.033028292,0.554881817,-0.429040834,2.180431307,-1.831245875,0.158620879,-0.057040213,0.640243793,-0.168316976,1.334666565,-0.615058652,0.046523526,-0.060252355,0.127741644,-0.233127162,1.937410381,-1.186770758,0.067462499,-0.049283459,0.168870822,-0.441829892,1.514251361,-1.386010929,0.068843019,-0.057462418,0.14484584,-0.389958948,1.509288686,-3.810339603,0.107652965,-0.03727491,0.362606981,-0.491287984,2.382130041,-0.777216177,0.065743149,-0.065868931,0.185911096,-0.481049836,1.077135506,-3.122197865,0.040082527,-0.040820608,0.340922336,-0.247395894,0
482,0.415730727,-0.105321567,0.022073505,-0.008138159,0.065072434,-0.046881756,0.815655144,-0.103485166,0.014106111,-0.003430199,0.130922873,-0.022841075,0.122779312,-0.180089553,0.006436633,-0.055102957,0.110205915,-0.01848731,1.224750646,-0.245613215,0.063352872,-0.066814178,0,-0.482886347,1.069353204,-0.829176966,0.016324764,-0.023898734,0.227743663,-0.064968375,0.916058412,-0.112448875,0.013489106,-0.003926896,0.141765825,-0.019644195,0.540500294,-0.234372855,0.006011393,-0.022151521,0.030686886,-0.098489898,0.944201938,-0.202241104,0.012206872,-0.004548635,0.145349024,-0.026353397,0.835976944,-0.169443555,0.015568145,-0.006674022,0.113916053,-0.037660975,0.565789339,-0.471809932,0.015086277,-0.006958427,0.111075864,-0.045567166,0.911411255,-0.2244565,0.017488788,-0.007900962,0.11023848,-0.063863184,0.811425144,-0.193126237,0.017011144,-0.007515363,0.105732566,-0.046631669,0
483,0.627964315,-0.370976075,0.094948243,-0.032926616,0.369833788,-0.009512613,0.382769688,-0.251623819,0.027061334,-0.013700897,0.089396942,-0.07345817,0.319530559,-0.027076334,0.109277156,-0.032897994,0.363820107,-0.032332661,0.322959409,-0.249465299,0.056910551,-0.071210071,0.001224987,-0.240916119,0.274733073,-2.073119847,0.023199557,-0.018998681,0.044801472,-0.291481489,0.406075299,-0.271612126,0.028919299,-0.01476521,0.02000127,-0.117857981,0.290477996,-0.157395348,0.083214716,-0.046656148,0.238557942,-0.110097844,1.315467978,-0.586469796,0.026731583,-0.059040341,0.163888372,-0.172532146,1.158507813,-0.55637764,0.004749531,-0.009677149,0.200501308,-0.026898097,1.194280126,-0.358359423,0.022328958,-0.004867938,0.064886914,-0.188622564,1.047867038,-1.674018307,0.107906778,-0.012983687,0.594094304,-0.041960779,1.366328042,-0.347892176,0.068970455,-0.015685946,0.345076912,-0.078830155,0
484,1.556233081,-0.982191897,0.029476146,-0.068999693,0.108400474,-0.396329447,0.909643787,-1.355435253,0.087382248,-0.049963581,0.24725449,-0.159603698,2.018451365,-1.29998685,0.073860472,-0.065755279,0.429868584,-0.127691106,1.723632779,-0.550180306,0.082978135,-0.062258221,0.245280556,-0.163676252,1.483235069,-1.62507594,0.062156966,-0.051724394,0.184831618,-0.304059371,0.866273164,-1.541893108,0.083385346,-0.054809683,0.32676125,-0.130315656,1.945834582,-0.926661175,0.036279105,-0.064613008,0.344947836,-0.134959857,2.882346186,-1.180437249,0.050796346,-0.100964632,0.125765885,-0.550374071,0.578855735,-1.046853594,0.064987343,-0.102915775,0.100491312,-0.259109244,1.692283629,-1.670811462,0.040904949,-0.093576317,0.076731852,-0.491404266,0.869638153,-1.515538872,0.097271777,-0.078136749,0.198812916,-0.40464506,0.72409353,-2.880358761,0.10670297,-0.106241463,0.441221837,-0.146393718,0
485,0.915587689,-0.143254731,0.023543464,-0.037548546,0.099301826,-0.119491116,1.163914302,-0.183132617,0.009954779,-0.060545749,0.248036491,-0.036500026,0.28045962,-0.25384945,0.004791257,-0.006576692,0.041240034,-0.039463849,2.516821366,-0.874616606,0.051995472,-0.036447265,0.128485311,-0.387823043,0.462886689,-0.1686723,0.012366938,-0.016066628,0.008794795,-0.094909438,0,-0.048224745,0.003283166,0,0.000955061,-0.015008686,0.270009263,-0.26349226,0.066884087,-0.022262214,0.161104809,-0.121557143,0.364049471,-2.822060737,0.044342128,-0.001712136,0.0478102,-0.46952367,3.242238585,-0.170820672,0.01221368,-0.044143063,0.48803435,-0.032533147,0.490975142,-0.220646758,0.01050164,-0.01247666,0.067123397,-0.049965982,0.470387572,-0.306161615,0.061391511,-0.017975747,0.063407749,-0.09375631,0.50338244,-0.394484157,0.060238989,-0.02077951,0.033966512,-0.170952857,0
486,2.989464611,-0.912045046,0.055674924,-0.06001015,0.468519932,-0.142645858,0.272585246,-1.009439121,0.036631775,-0.072841058,0.130734898,-0.305913009,1.459569619,-1.335726873,0.09503632,-0.08447155,0.227601133,-0.447599135,0.386359523,-0.548397514,0.076911174,-0.021682513,0.052474053,-0.203936881,1.05772012,-0.679219921,0.076985894,-0.070271888,0.133445125,-0.318263102,0.511051046,-1.151566555,0.035732543,-0.077711326,0.116117512,-0.372123627,1.322007058,-0.877752476,0.076004559,-0.107284773,0.142771441,-0.361395044,1.995427448,0,0.00503387,-0.021877879,0.302252496,0,0.899868378,-0.432021305,0.050494431,-0.064486213,0.240039984,-0.129234489,1.420941779,-2.255393115,0.027543098,-0.062389452,0.285666204,-0.266639331,1.208133318,-0.191046513,0.095582482,-0.115987725,0.350663282,-0.064808945,0.416267653,-1.219130922,0.07531503,-0.080397705,0.325621665,-0.071958746,0
487,0.483328951,-1.356046679,0.02207281,-0.042490168,0.267682894,-0.069434892,0.183191335,-0.268157336,0.02747988,-0.016022621,0.063785995,-0.064406092,0.342012619,-0.409504286,0.027157812,-0.018718682,0.111024206,-0.042118587,0.255053954,-1.697574791,0.028300684,-0.033819753,0.085023961,-0.248499642,0.512215699,-2.051034799,0.028562716,-0.025448226,0.141280471,-0.234292441,0.097198212,-0.424613595,0.026302345,-0.01766481,0.085078115,-0.037561695,0.60306469,0,0.002123328,-0.08097024,0.260395165,-0.193272964,0.286050198,-1.751528578,0.06559967,-0.019655829,0.136898799,-0.231704789,0.530950107,-0.210731128,0.006420306,-0.009355207,0.097365754,-0.038474039,1.31312895,-1.784569616,0.018639505,-0.016891873,0.250589316,-0.193298306,1.526353236,-0.422903937,0.07305654,-0.044528979,0.173917248,-0.286692686,0.601454986,-0.423738992,0.019215765,-0.013158744,0.063117321,-0.09964335,0
488,2.432552461,-1.680011581,0.051562593,-0.064194059,0.105443428,-0.513177865,1.290461258,-1.762510972,0.019456624,-0.110053107,0.118573796,-0.47947795,2.100146257,-0.047038802,0.071260912,-0.104171855,0.193795015,-0.177863208,0.897233627,-0.190889717,0.010993729,-0.087626359,0.186439311,-0.350914995,0.052275335,-0.200721715,0.055841711,-0.040633019,0.073853955,-0.093337891,1.064044343,-1.158105853,0.060677721,-0.082703236,0.230595638,-0.172193303,2.809779817,-2.346616986,0.046522442,-0.08683882,0.280812577,-0.580470492,1.705629216,-2.348854089,0.040368597,-0.09052562,0.106358518,-0.615229889,1.387366222,-2.317479472,0.040103511,-0.089431902,0.068203345,-0.613720059,1.664648868,-2.696658324,0.047656106,-0.098866953,0.081742266,-0.677773676,0.658837812,-1.95756176,0.054658302,-0.028299292,0.279005548,-0.238587139,1.416327736,-0.179771962,0.040213416,-0.032967384,0.125788338,-0.218915311,0
489,0.209252194,-0.124909769,0.007260008,-0.0048941,0.028670751,-0.02621875,0.328937155,-0.053325434,0.006530435,-0.006105283,0.046458469,-0.010506208,1.05196297,-1.195676896,0.063758184,-0.087722197,0.2123733,-0.276550127,1.386955811,-0.12829162,0.012650935,-0.013946309,0.090031283,-0.123443523,0.337549847,-0.293177992,0.007080013,-0.004522316,0.043978795,-0.045879428,0.658166473,-0.082393503,0.014986552,-0.047844523,0.116496418,-0.017770589,0.955163307,-1.525124451,0.017016951,-0.022069358,0.356840377,-0.007004694,0,-2.186454486,0.027408465,-0.082648438,0.372047967,-0.070367547,0.596590919,-2.664433402,0.005988491,-0.026988751,0.449038494,-0.015152715,1.525921547,-0.505812034,0.014072041,-0.014361466,0.151366345,-0.120772179,0.103836696,-0.374187255,0.028211089,-0.023942224,0.082251631,-0.008037822,0.091229498,-0.402475889,0.010876281,-0.020160183,0.03768761,-0.069116069,0
490,3.109448542,-0.196531895,0.142097686,-0.135191621,0.502150699,-0.085219052,1.646837123,-0.620501439,0.121357213,-0.133151001,0.418854748,-0.197488084,1.964218246,-1.015973595,0.098381195,-0.107323605,0.484364718,-0.1301949,2.367133251,-0.213361631,0.076842343,0,0.305298954,-0.377275982,1.255502981,-2.658057873,0.14758166,-0.095693869,0.492317273,-0.111562685,0.675231329,-0.361620455,0.108871393,-0.021117429,0.226153829,-0.278808852,1.825026218,-1.755212017,0.071981894,-0.051073153,0.327351927,-0.228201156,3.615272534,-2.538112499,0.037540097,-0.0515167,0.413285182,-0.500595673,0.004086031,-0.143380971,0.009683839,-0.0718241,0.124365569,-0.22585959,0.134585082,-0.459552268,0.133641899,-0.117438984,0.442684529,-0.07096332,0.171951411,-0.35528985,0.10240961,-0.048473646,0.274854596,-0.005157338,0.735617861,-0.131606243,0.071444706,-0.045318835,0.164846071,-0.08287825,0
491,0.577051593,-0.411830662,0.070240621,-0.080303848,0.09085097,-0.13670849,0.678194724,-0.865405227,0.097030822,-0.095669018,0.120835396,-0.231184947,0.409243256,-0.343773328,0.046845883,-0.053736246,0.065978926,-0.168569195,0.61786745,-0.439961044,0.079529352,-0.085355905,0.103121942,-0.146110673,0.51565003,-0.380901084,0.06044742,-0.074582371,0.077003366,-0.130652878,0.279735432,-0.775877968,0.120507121,-0.168403912,0.295505218,-0.271655297,2.576462484,-1.274322256,0.095199286,-0.078472697,0.308623734,-0.403765046,0.351160784,-0.159205371,0.04830704,-0.049000906,0.063679879,-0.124540076,0.262410368,-0.877870647,0.046437025,-0.065558799,0.108548918,-0.104284696,0.383438087,-0.661599532,0.070349566,-0.094906541,0.073201817,-0.125124009,0.411258076,-0.255425565,0.0776004,-0.119274952,0.125720433,-0.215648807,0.391184971,-0.225005176,0.071506248,-0.114363988,0.075502284,-0.228566059,0
492,0.089566375,-0.216087253,0.018148378,-0.011041734,0.050687712,-0.024589755,0.95430421,-1.294038109,0.01927386,-0.0182102,0.083358724,-0.230817633,0.981204117,-0.842464543,0.062453279,-0.078291119,0.116779861,-0.250678532,0.496756152,-0.560696947,0.015940485,-0.013083313,0.05739987,-0.103348522,0.516309039,-0.735645359,0.024613353,-0.013565522,0.146791147,-0.068112952,0.532064514,-1.426959213,0.066249697,-0.100895241,0.269491902,-0.112971501,0.403751054,-0.335914998,0.039323574,-0.061929364,0.154103291,-0.097424819,0.16500305,-0.142755606,0.004649355,-0.011126719,0.064121175,0,0.093680405,-0.087121424,0.00444485,-0.011316611,0.048990041,-0.001857932,0.20324515,-0.566921622,0.011473486,-0.013588106,0.08652765,-0.055694602,0.239737461,-0.377265646,0.023091405,-0.010760748,0.084292385,-0.045063847,0.244690486,-1.038740971,0.022962359,-0.011391585,0.076823793,-0.124623044,0
493,1.058960792,-0.065251583,0.026304469,-0.010615478,0.139048071,-0.082435073,1.060066304,-0.288604522,0.028744717,-0.012963352,0.137434469,-0.120266022,0.071906472,-0.431017155,0.026320493,-0.010348802,0.014557634,-0.134514398,0.086148223,-0.561612565,0.026348043,-0.012932511,0.035356969,-0.152574427,0.679328233,-0.52576082,0.042761315,-0.008607653,0.212463757,-0.110398362,0.943903886,-0.383351303,0.026374919,-0.014047263,0.13970986,-0.12196165,0.409239002,-0.619244842,0.007768122,-0.019383291,0.077284711,-0.068218237,1.369539534,-0.026298967,0.015086901,-0.007080162,0.204569745,0,1.238754035,-0.134938294,0.017860027,-0.008828662,0.170113673,-0.028069427,0.877405421,-0.240023374,0.028177371,-0.009431816,0.133732344,-0.092821389,0.664923338,-0.501896784,0.024787541,-0.010260076,0.109675966,-0.109722552,0.865099874,-0.243947071,0.027887892,-0.008971001,0.131137675,-0.093874409,0
494,1.167005456,-0.077749288,0.023379105,-0.013276688,0.159542949,-0.036508065,0.316316682,-0.411683131,0.063620752,-0.045871007,0.313139903,-0.057796026,1.440839624,-1.025717609,0.041219148,-0.093142969,0.097602556,-0.328704543,0.386776302,-0.054822448,0.065946103,-0.016118082,0.492307718,0,0.656703967,-0.167465272,0.016895229,-0.009313196,0.083791682,-0.056642309,0.894505597,-0.716977109,0.063689867,-0.070945928,0.231713352,-0.13636669,0.09590034,-0.332408759,0.016110514,-0.027805919,0.063649842,-0.045554662,0.535619881,-0.520213772,0.014141854,-0.000141183,0.151412865,-0.037347879,1.080771657,-0.147230668,0.014204103,-0.001615956,0.160076194,-0.048270462,0.81764649,-0.229016702,0.012628352,-0.005340338,0.113594345,-0.062562881,0.329318318,-1.14735312,0.082880897,-0.101673243,0.531398448,-0.049310005,0.248232516,-0.756432114,0.07811613,-0.073658428,0.315466947,-0.111776186,0
495,0.580938449,-0.132705271,0.020060761,-0.005506893,0.079982409,-0.094894067,0.288126327,-0.286944341,0.060072516,-0.07443438,0.190844432,-0.008326947,0.268729303,-0.253941464,0.02663475,-0.071755684,0.086690754,-0.126430121,0.442278027,-0.059991994,0.054072416,0,0,-0.343171407,0.197391276,-0.213195257,0.010171819,-0.006493209,0.019308389,-0.059885489,0.17593446,-0.335788837,0.040062439,-0.073004149,0.135893755,-0.068421358,1.115245666,-1.123253963,0.094451446,-0.060149508,0.228195578,-0.251669592,1.972094446,-0.243324837,0.010679425,-0.046177547,0.158941827,-0.208816994,0.407910522,-0.643881666,0.024624608,-0.007928465,0.162265054,-0.028948665,0.644922806,-0.196623608,0.015303195,-0.008413702,0.123354121,-0.028144369,0.865878722,-0.673811623,0.036486713,-0.0084619,0.066421263,-0.19553761,1.055821357,-0.212929832,0.028925881,-0.012400573,0.098296521,-0.169301007,0
496,0.290441397,-0.128164473,0.073077472,-0.049815682,0.126779912,-0.065086925,0.243127787,-0.367457638,0.081104606,-0.061031387,0.170933685,-0.098536737,1.224331011,-0.605039902,0.12206429,-0.093266528,0.234312733,-0.145579488,0.022046859,-0.41032776,0.069585096,-0.054202722,0.155151764,-0.076031884,0.769361608,-0.097889801,0.046496446,-0.04625916,0.166544116,-0.085594361,0.326011923,-0.261333439,0.088134346,-0.069798914,0.186059277,-0.107328418,0.711563428,-1.782575285,0.056230665,-0.044668838,0.24347147,-0.210243411,0.9453694,-0.43019154,0.069064007,-0.069274288,0.255543639,-0.048559464,0.321297203,-0.642594405,0.068435508,-0.070252885,0.186436961,-0.099846808,0.901918276,-0.627057773,0.055391412,-0.051630922,0.18534065,-0.139511302,1.40078746,-0.444896385,0.048703509,-0.05743057,0.247966664,-0.092014624,0.510103051,-0.701251948,0.06577027,-0.059190603,0.205110166,-0.0593824,0
497,1.153702312,-0.250748566,0.120037884,-0.016243509,0.160836048,-0.17121218,0.542153328,-1.95346933,0.083252464,-0.003380553,0.199334785,-0.292297362,0.692939966,-2.889014001,0.076075046,-0.017982228,0.253201786,-0.335653649,0.208438179,-0.36664105,0.077689452,0,0.17095107,-0.284450817,1.44805244,-3.210337404,0.063503702,-0.079544749,0.352079709,-0.319410105,0.491634369,-2.151509495,0.071647439,-0.007013805,0.203035786,-0.299104251,1.217093913,-0.661984282,0.058986682,-0.027443068,0.106265473,-0.292798614,0.380075024,-0.8298072,0.062042733,-0.039447585,0,-0.509573134,0.552478938,-0.223134941,0.031371293,-0.011169982,0.08351391,-0.044427441,0.161965,-0.247121832,0.068955263,-0.022061242,0.065792846,-0.070401984,0.099884923,-0.654270665,0.134001153,-0.035555648,0.132509336,-0.143630595,0.396719002,-0.204006327,0.10260059,-0.034413894,0.416172241,0,0
498,1.532627434,-1.248125673,0.074586559,-0.03498455,0.29522869,-0.182113476,2.16745607,-0.172471452,0.115008543,-0.077122181,0.336313622,-0.115342063,2.901599058,-0.048404034,0.123067812,-0.076702038,0.419701946,-0.070278099,3.986564221,-0.538867033,0.076140251,-0.104719322,0.627239032,-0.287330048,2.971649613,-0.683799706,0.055873133,-0.06967496,0.441655165,-0.253430033,2.340140615,-0.059135674,0.119128307,-0.074998004,0.351362545,-0.106169349,0.691404104,-0.983148983,0.00660489,-0.025502271,0.125865762,-0.121192937,0.090181436,-0.501742895,0.023028386,-0.047694412,0.05243794,-0.086036298,0.141564854,-0.368809892,0.020170787,-0.047704164,0.068918936,-0.064094477,0.944814584,-0.409062553,0.048182202,-0.047584759,0.148322396,-0.053182953,0.775189667,-0.790839746,0.080936655,-0.07281314,0.134413862,-0.171840016,0.09399909,-0.765322115,0.095896988,-0.026140745,0.279915412,0,0
499,2.28915208,-1.044187864,0.097771874,-0.04345621,0.50280244,-0.114378643,0.811398525,-0.390122357,0.019505251,-0.017442763,0.150525689,-0.04553267,1.597629929,-0.629071171,0.012704274,-0.017572399,0.238990401,-0.083953086,1.069458388,-0.481075416,0.082245951,-0.021502165,0.307010782,-0.046028419,1.613292569,-0.245158396,0.030276576,-0.029999006,0.350736263,0,1.177744874,-0.478785806,0.02232866,-0.01767405,0.195684228,-0.057150291,1.534723076,-1.546408849,0.071487328,-0.072677612,0.274917829,-0.211868829,0.415179015,-0.777548971,0.023630805,-0.022709293,0.16916805,-0.047489593,0.306496876,-0.539395744,0.022641001,-0.021478114,0.12206601,-0.052513522,0.335875086,-0.291896815,0.024870203,-0.01921155,0.091602405,-0.062825063,1.343912207,-1.0836493,0.093721452,-0.044410286,0.509648466,-0.017286033,0.507190555,-0.728384905,0.086688601,-0.059510787,0.420501848,0,0
500,0.457491956,-0.128584849,0.034219985,-0.013995916,0.036823555,-0.120031918,0.453044373,-0.134628425,0.026720816,-0.008711429,0.066151787,-0.071826897,0.052537491,-0.300658631,0.027014802,-0.012004068,0.089702001,-0.053277141,1.070410973,-0.994920561,0.019793251,-0.03658366,0.12748463,-0.192471999,4.325048284,-0.451180095,0.08891672,-0.055926913,0.145348776,-0.546176947,0.410258086,-0.236598502,0.022941675,-0.010160005,0.080162522,-0.061251103,0.15259719,-0.628142952,0.0084643,-0.011369983,0.037144232,-0.083853491,0.178747522,-0.132319446,0.013572907,-0.004568862,0.062067239,-0.027358061,0.99119278,-0.758927288,0.018666356,-0.012146367,0.167165603,-0.088689977,0.767962905,-0.563386665,0.009056669,-0.039608891,0.057557402,-0.235688044,0.634823551,-1.81693389,0.027176661,-0.044627642,0.339032746,-0.11663256,1.280779528,-3.215267737,0.010483173,-0.033497819,0.532237211,-0.13246158,0
501,0.831678904,-1.697005521,0.043799172,-0.090904332,0.223597794,-0.198494875,0.698194633,-1.242746978,0.085706752,-0.078132836,0.345909944,-0.107382228,0.943823574,-1.042920396,0.052107292,-0.088086864,0.463258981,-0.076161802,0.436150858,-2.205585833,0.084391328,-0.08327806,0.362490775,-0.134086597,0.037087207,-1.788273062,0,-0.040361141,0.244801251,-0.144748872,1.45839428,-0.757081203,0.069558733,-0.09940809,0.461487179,-0.038760559,0.174625392,-0.657483733,0.084643033,-0.0725798,0.112217558,-0.110219471,0.423310971,-1.086553666,0.03618635,-0.052657753,0.184700879,-0.20337479,0.103183759,-0.867350078,0.013695475,-0.010796494,0.125613979,-0.028745188,0.072959925,-0.747890333,0.018195404,-0.013510761,0.14525068,-0.00904777,0.54841983,-0.116572842,0.078947158,-0.097376465,0.214559752,-0.07218569,0.28107633,-0.337023166,0.045366409,-0.073587031,0.148104476,-0.051513051,0
502,2.388802688,-0.162202174,0.095864641,-0.078934932,0.450650712,-0.083649689,2.574894823,-0.749865589,0.087292873,-0.073349999,0.309848934,-0.25997189,1.210345112,-1.278364465,0.032570578,-0.084618981,0.225757109,-0.270117821,3.456094317,-0.457123551,0.087457676,-0.112800593,0.493556628,-0.153528135,1.981846918,-1.245590019,0.083697942,-0.071640714,0.440323297,-0.150454403,1.74542613,-1.688517871,0.045664559,-0.085803453,0.273851177,-0.293136888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0.678740265,-2.534426002,0.073343554,-0.067446086,0.401683463,-0.115410592,0.348822769,-0.472893712,0.0699426,-0.140108093,0.251843449,-0.15946929,0.275304511,-0.487497399,0.064373456,-0.163921668,0.12778837,-0.343375817,0.617337769,-0.622370696,0.104822097,-0.044734044,0.245445898,-0.167282734,0.477106061,-0.993427749,0.017788612,-0.057738777,0.076331699,-0.261435376,0.255194136,-0.472913498,0.062124558,-0.160976282,0.21253416,-0.229320874,0.490370264,-0.080108739,0.057813336,-0.057586717,0.185156575,-0.013562586,0.532872452,-0.040524638,0.024333616,-0.056130552,0,-0.231623297,0.000909705,-0.322480031,9.71E-05,-0.011304026,0.055193566,-0.038648051,2.476536096,-2.180258889,0.077371135,-0.071911783,0.458212424,-0.289818225,0.304076666,-0.288486667,0.080689788,-0.10255863,0.211827041,-0.075835382,0.089514402,-0.269927557,0.073954327,-0.092533355,0.168921566,-0.075099248,0
504,0.107948745,-0.17806075,0.031600049,-0.022911856,0.066167123,-0.057081381,1.017702554,-0.155875689,0.039041479,-0.020809433,0.200052102,-0.089425782,0.47913881,-0.166857855,0.033018551,-0.017608715,0.098854868,-0.078516209,1.271645578,-1.281843031,0.108271639,-0.044631021,0.187113918,-0.580223476,0.71493156,-1.781952144,0.054050227,-0.034385708,0.239457368,-0.180302759,1.061085048,-0.072667237,0.042213656,-0.023221269,0.257842866,-0.063371555,0.529500705,-0.604061234,0.060295659,-0.065992006,0,-0.292850465,0.10800149,-0.095509082,0.01306472,-0.006696052,0.036590559,-0.023298439,0.981384383,-0.051052037,0.017836202,-0.016539984,0.14919019,-0.020302423,0.751130906,-0.2894007,0.016906219,-0.019949473,0.099100246,-0.077529879,1.375184353,-0.117027063,0.049660075,-0.011435316,0.290348194,-0.080883448,3.244750746,-1.541996522,0.104748192,-0.03328251,0.673021264,-0.093117552,0
505,1.65947758,-1.319867426,0.060314377,-0.062977038,0.074740825,-0.418597962,0.26630879,-0.235623288,0.08910492,-0.057264306,0.13734325,-0.038896299,1.536779034,-0.166817951,0.051544145,-0.043750562,0.197181529,-0.10721237,0.456645335,-0.851084877,0.091199281,-0.038517037,0.162309308,-0.089669386,1.303377317,-2.102497957,0.044018971,-0.076837358,0.062303722,-0.474971932,0.35520704,-0.186304161,0.053256101,-0.035727971,0.103295513,-0.056119729,0.253290588,-1.044811973,0.051434566,-0.036755316,0.163410299,-0.08989965,0.33975054,-2.899686272,0.042389558,-0.070832943,0.098945927,-0.428503129,1.975362627,-1.960951539,0.047547699,-0.073645966,0.11395533,-0.499512462,1.378879333,-1.47437672,0.060775945,-0.060188705,0.121250149,-0.341246528,2.22298797,-0.081360295,0.088454405,-0.057177622,0.348899786,-0.104523105,1.503793967,0,0.058023083,-0.092525277,0.237838319,-0.092513254,0
